,Date,Max Operation Demand (MW),Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
410,2010-02-15,2965.424,32.9,16.5,81,28,4.27,29.05
411,2010-02-16,2812.744,32.4,18.1,80,32,4.56,27.54
412,2010-02-17,2927.28,33.8,20.9,73,29,5.72,28.06
413,2010-02-18,3097.218,36.1,17.2,91,32,3.43,29.47
414,2010-02-19,2678.474,28.7,18.8,95,42,4.65,25.03
415,2010-02-20,2185.512,28.9,15.6,88,37,5.27,26.08
416,2010-02-21,2206.796,31.3,15.6,86,30,5.44,28.21
417,2010-02-22,2890.98,34.3,18.3,65,22,5.65,28.77
418,2010-02-23,3060.61,36.7,15.9,85,16,4.7,27.18
419,2010-02-24,3454.486,39.2,21.4,53,15,7.5,28.7
420,2010-02-25,3757.972,41.9,24.3,47,13,5.32,28.52
421,2010-02-26,3518.576,37.5,27.0,42,20,9.93,20.87
422,2010-02-27,3203.694,38.7,21.3,64,16,10.8,28.34
423,2010-02-28,2870.98,37.2,20.5,54,9,8.66,29.16
424,2010-03-01,3256.054,39.6,22.2,39,12,5.09,28.84
425,2010-03-02,3312.924,37.6,19.7,78,13,3.83,27.78
426,2010-03-03,2886.224,31.4,17.4,90,35,4.61,26.86
427,2010-03-04,2468.858,28.0,16.6,68,28,7.06,27.39
428,2010-03-05,2270.176,27.1,12.9,58,21,5.63,27.39
429,2010-03-06,2136.224,29.5,12.8,68,27,5.2,27.2
430,2010-03-07,2207.456,32.4,17.9,78,21,5.24,27.07
431,2010-03-08,2758.004,31.9,17.4,66,20,6.75,26.55
432,2010-03-09,2881.808,33.1,18.1,64,21,8.81,25.9
433,2010-03-10,3026.736,34.4,18.8,47,17,6.72,25.7
434,2010-03-11,3461.08,38.4,21.8,34,13,5.68,24.32
435,2010-03-12,3560.812,41.1,28.6,57,11,5.28,23.06
436,2010-03-13,2480.948,32.5,19.8,63,26,2.83,12.65
437,2010-03-14,2553.994,30.9,21.1,82,46,3.23,23.62
438,2010-03-15,2583.362,27.9,17.7,95,43,5.26,23.05
439,2010-03-16,2247.752,26.6,16.1,76,26,6.2,25.04
440,2010-03-17,2312.082,29.3,12.8,73,22,6.52,25.69
441,2010-03-18,2234.166,28.9,11.6,89,28,4.45,23.89
442,2010-03-19,2134.782,25.1,14.1,93,44,3.86,15.18
443,2010-03-20,2054.74,30.5,12.4,96,31,3.16,24.0
444,2010-03-21,2377.084,33.3,19.5,74,31,6.04,21.12
445,2010-03-22,2855.674,33.7,20.6,99,35,5.06,17.17
446,2010-03-23,2714.35,32.8,18.3,92,46,5.14,18.24
447,2010-03-24,2599.508,27.4,17.4,97,52,4.1,23.53
448,2010-03-25,2604.05,29.5,19.8,87,45,4.6,20.12
449,2010-03-26,2509.816,28.9,18.7,77,43,5.58,20.69
450,2010-03-27,2107.252,25.1,19.0,84,54,5.84,16.27
451,2010-03-28,2084.532,26.3,14.9,83,27,5.35,23.73
452,2010-03-29,2406.696,29.3,13.0,91,24,5.5,23.74
453,2010-03-30,2530.96,32.5,14.7,60,13,4.97,23.04
454,2010-03-31,2438.42,29.9,13.0,86,30,4.85,22.18
455,2010-04-01,2404.59,29.8,17.4,66,34,6.11,21.93
456,2010-04-02,2077.4,29.5,16.7,79,36,4.78,21.39
457,2010-04-03,1977.392,22.9,18.2,82,37,7.0,20.05
458,2010-04-04,1945.348,23.5,17.2,91,43,5.86,19.12
459,2010-04-05,2064.182,23.8,10.6,97,52,2.82,17.1
460,2010-04-06,2255.816,26.3,15.5,89,40,3.19,17.21
461,2010-04-07,2292.192,29.9,11.1,96,28,3.47,21.43
462,2010-04-08,2261.72,25.7,12.8,97,43,4.22,21.45
463,2010-04-09,2201.552,25.6,15.7,85,41,5.46,20.87
464,2010-04-10,2061.852,24.8,12.6,84,26,3.74,21.24
465,2010-04-11,2126.99,30.3,13.1,82,29,5.51,20.42
466,2010-04-12,2334.93,18.5,16.3,96,74,3.69,10.45
467,2010-04-13,2334.17,24.2,11.6,97,41,5.85,15.22
468,2010-04-14,2255.072,23.6,14.6,97,44,7.79,16.27
469,2010-04-15,2242.986,22.4,15.6,98,59,4.04,15.61
470,2010-04-16,2196.53,24.4,13.8,98,51,3.04,18.36
471,2010-04-17,2071.246,26.9,11.1,99,36,4.41,18.96
472,2010-04-18,2161.476,32.5,16.3,73,24,5.81,20.02
473,2010-04-19,2385.554,28.1,17.6,90,35,3.14,19.95
474,2010-04-20,2320.876,25.0,15.1,99,53,3.48,19.16
475,2010-04-21,2342.444,24.8,11.4,97,50,3.72,16.09
476,2010-04-22,2329.958,20.9,14.5,88,52,3.92,10.96
477,2010-04-23,2214.268,22.8,7.5,97,38,3.59,17.82
478,2010-04-24,2055.392,24.8,8.2,95,17,3.46,19.54
479,2010-04-25,1981.666,26.6,9.0,87,26,4.95,18.7
480,2010-04-26,2089.584,24.7,8.4,97,36,3.22,19.02
481,2010-04-27,2332.712,26.6,9.2,93,26,3.91,18.85
482,2010-04-28,2345.526,29.6,7.3,96,23,3.07,17.68
483,2010-04-29,2391.012,29.5,10.5,93,21,3.21,17.16
484,2010-04-30,2280.734,23.3,11.4,99,55,2.6,13.59
485,2010-05-01,2101.996,22.0,11.3,100,47,2.71,14.07
486,2010-05-02,2109.162,24.2,9.7,89,30,5.83,17.74
487,2010-05-03,2315.924,22.9,7.9,96,42,3.12,13.41
488,2010-05-04,2263.716,21.9,9.8,76,28,4.24,17.87
489,2010-05-05,2315.396,25.8,7.4,93,24,3.73,17.88
490,2010-05-06,2309.574,25.9,4.7,94,25,3.26,17.46
491,2010-05-07,2246.336,29.5,10.1,89,17,3.24,17.51
492,2010-05-08,2086.098,26.9,8.7,92,19,2.99,17.24
493,2010-05-09,2114.058,22.9,5.9,99,49,3.97,16.38
494,2010-05-10,2465.164,20.2,4.7,97,34,3.75,15.56
495,2010-05-11,2385.446,23.0,6.7,72,28,5.91,16.88
496,2010-05-12,2375.674,23.1,8.4,94,42,3.52,16.3
497,2010-05-13,2540.028,16.6,10.0,97,61,5.32,10.88
498,2010-05-14,2566.55,18.4,2.5,99,37,3.37,15.32
499,2010-05-15,2413.76,19.2,1.1,98,40,2.11,15.85
500,2010-05-16,2301.342,20.7,7.1,93,41,2.44,13.64
501,2010-05-17,2535.25,22.8,5.7,95,23,3.52,15.89
502,2010-05-18,2460.656,24.6,11.8,94,21,4.69,14.24
503,2010-05-19,2445.184,22.7,9.5,97,45,2.61,15.42
504,2010-05-20,2424.362,27.8,7.5,99,21,2.92,15.59
505,2010-05-21,2334.868,24.0,13.9,85,34,5.14,10.61
506,2010-05-22,2289.556,19.6,14.8,97,74,4.63,9.41
507,2010-05-23,2422.138,18.1,13.4,91,47,6.73,10.15
508,2010-05-24,2612.436,18.8,5.4,97,47,2.94,14.49
509,2010-05-25,2598.08,19.4,7.9,93,43,3.23,14.52
510,2010-05-26,2602.684,22.8,7.1,91,31,3.89,13.59
511,2010-05-27,2744.26,18.6,9.9,97,70,5.42,12.46
512,2010-05-28,2474.82,20.4,8.6,97,49,2.27,14.69
513,2010-05-29,2327.34,21.1,8.5,93,38,3.03,14.84
514,2010-05-30,2258.904,24.2,9.9,95,29,3.37,14.66
515,2010-05-31,2615.666,20.9,7.5,97,54,2.61,12.84
516,2010-06-01,2608.53,19.2,7.0,99,39,2.72,14.4
517,2010-06-02,2618.488,21.0,6.4,96,39,2.81,14.38
518,2010-06-03,2595.616,21.4,5.6,97,45,2.66,13.65
519,2010-06-04,2474.404,20.6,9.4,95,50,4.02,12.85
520,2010-06-05,2328.252,21.2,14.7,79,43,5.66,10.32
521,2010-06-06,2173.292,22.3,14.2,86,37,3.84,12.73
522,2010-06-07,2417.716,20.4,8.8,85,48,3.14,13.04
523,2010-06-08,2626.948,17.3,10.6,81,38,5.21,14.04
524,2010-06-09,2663.346,17.7,7.8,77,33,5.64,14.34
525,2010-06-10,2713.768,19.2,6.5,72,32,4.51,14.16
526,2010-06-11,2677.496,20.6,8.0,64,35,4.21,13.02
527,2010-06-12,2286.052,23.1,8.6,81,25,3.48,13.76
528,2010-06-13,2341.012,24.7,6.6,72,25,4.36,13.73
529,2010-06-14,2580.162,20.4,10.8,97,49,2.66,10.67
530,2010-06-15,2718.274,16.4,14.2,97,84,3.68,6.3
531,2010-06-16,2660.738,18.5,11.4,97,49,2.82,12.51
532,2010-06-17,2728.158,18.9,5.7,97,47,3.21,11.09
533,2010-06-18,2537.216,20.1,9.3,97,58,2.43,11.27
534,2010-06-19,2368.506,20.7,13.4,97,47,3.0,11.51
535,2010-06-20,2434.132,21.0,6.7,97,39,2.39,12.96
536,2010-06-21,2616.164,20.8,8.0,97,50,2.87,13.32
537,2010-06-22,2681.514,19.6,8.1,99,51,3.93,10.58
538,2010-06-23,2804.278,17.3,11.6,99,59,4.19,11.74
539,2010-06-24,2845.8,15.5,1.5,99,41,1.91,13.65
540,2010-06-25,2880.268,15.9,0.3,96,29,2.58,13.7
541,2010-06-26,2729.496,17.0,0.2,92,24,2.51,13.83
542,2010-06-27,2710.046,18.2,1.7,97,34,2.68,11.64
543,2010-06-28,3019.636,15.5,1.8,99,54,2.78,12.21
544,2010-06-29,2934.398,17.7,2.3,99,42,3.01,13.15
545,2010-06-30,2899.412,17.2,1.1,100,45,2.94,12.84
546,2010-07-01,2940.502,17.2,3.8,97,38,2.89,12.97
547,2010-07-02,2807.832,16.8,4.0,94,39,3.08,10.56
548,2010-07-03,2775.362,15.4,-1.0,100,34,2.09,13.18
549,2010-07-04,2719.658,17.4,-0.2,98,44,2.02,12.42
550,2010-07-05,2998.954,16.6,-0.5,99,41,1.64,11.55
551,2010-07-06,2907.558,18.0,1.8,96,41,2.21,11.65
552,2010-07-07,2792.758,20.8,4.7,80,18,4.03,13.62
553,2010-07-08,2876.238,17.5,3.5,97,48,5.42,5.55
554,2010-07-09,2999.172,12.3,8.8,99,76,3.6,4.96
555,2010-07-10,2554.568,18.0,6.8,99,47,3.39,9.88
556,2010-07-11,2564.324,19.0,9.7,97,60,6.52,9.60
557,2010-07-12,2934.048,15.8,11.1,91,46,7.76,8.62
558,2010-07-13,2778.962,17.3,8.3,99,59,2.5,11.01
559,2010-07-14,2691.71,18.8,4.6,100,54,2.56,13.51
560,2010-07-15,2638.748,20.5,8.7,95,34,3.52,13.80
561,2010-07-16,2648.614,20.1,4.1,97,59,3.5,11.14
562,2010-07-17,2555.856,17.5,4.4,100,45,3.04,11.55
563,2010-07-18,2587.142,17.0,2.0,99,53,2.37,10.88
564,2010-07-19,2866.168,17.9,6.2,99,45,1.72,12.38
565,2010-07-20,2777.78,20.4,5.4,95,41,3.06,11.78
566,2010-07-21,2715.306,20.4,6.7,81,32,4.34,14.18
567,2010-07-22,2687.762,19.8,6.7,88,34,3.19,14.45
568,2010-07-23,2556.068,20.4,3.7,93,31,2.96,14.61
569,2010-07-24,2476.976,20.0,7.7,85,31,4.03,13.05
570,2010-07-25,2293.298,23.1,4.7,85,17,4.37,14.35
571,2010-07-26,2523.704,19.8,10.9,96,51,3.94,11.69
572,2010-07-27,2498.186,19.3,11.6,97,58,3.53,12.81
573,2010-07-28,2489.2,18.7,11.1,97,42,3.86,12.76
574,2010-07-29,2585.432,17.3,10.6,97,56,4.5,9.59
575,2010-07-30,2664.084,17.0,3.5,99,52,2.65, 
576,2010-07-31,2353.364,19.5,7.0,99,52,2.4, 
577,2010-08-01,2360.036,21.3,5.1,99,37,3.24,15.49
578,2010-08-02,2517.486,24.3,8.9,86,18,3.87,15.81
579,2010-08-03,2453.438,24.1,3.4,93,20,2.55,15.74
580,2010-08-04,2463.212,24.2,6.9,92,19,3.38,15.72
581,2010-08-05,2523.592,21.0,2.4,97,40,2.77,15.60
582,2010-08-06,2516.602,18.8,6.3,99,49,2.63,12.87
583,2010-08-07,2387.618,18.2,3.0,97,35,3.21,16.06
584,2010-08-08,2494.542,19.1,1.2,99,36,3.01,15.97
585,2010-08-09,2755.138,17.8,2.6,94,34,4.21,16.58
586,2010-08-10,2668.38,21.1,4.0,76,18,5.63,17.05
587,2010-08-11,2649.258,20.3,11.4,87,18,5.94,5.72
588,2010-08-12,2703.276,17.2,12.6,97,78,4.28,8.65
589,2010-08-13,2538.396,18.4,7.4,100,45,3.6,15.14
590,2010-08-14,2269.884,18.4,7.1,99,50,2.41,14.19
591,2010-08-15,2258.55,19.4,4.6,97,37,2.86,17.41
592,2010-08-16,2551.214,18.8,6.0,94,45,4.6,10.00
593,2010-08-17,2641.49,18.6,4.5,99,44,3.12,14.87
594,2010-08-18,2694.754,16.1,5.7,99,39,3.53,15.11
595,2010-08-19,2616.784,18.3,3.4,95,32,2.95,16.90
596,2010-08-20,2537.802,17.7,5.8,95,50,2.69,13.04
597,2010-08-21,2397.316,18.0,5.8,97,49,3.08,14.15
598,2010-08-22,2508.48,16.6,10.8,99,32,3.98,18.03
599,2010-08-23,2736.528,17.7,1.6,98,41,2.62,16.76
600,2010-08-24,2683.198,17.5,9.2,94,39,4.1,14.75
601,2010-08-25,2673.448,17.8,4.2,87,32,3.38,19.12
602,2010-08-26,2721.172,19.1,1.4,96,37,2.64,19.25
603,2010-08-27,2462.282,21.4,5.1,89,28,3.72,19.45
604,2010-08-28,2230.186,24.7,7.4,95,19,3.99,18.68
605,2010-08-29,2260.706,21.3,5.6,99,44,2.85,18.39
606,2010-08-30,2528.32,20.2,10.2,95,48,2.84, 
607,2010-08-31,2704.964,15.7,11.8,97,70,3.59, 
608,2010-09-01,2584.812,18.6,11.1,75,34,6.06,16.19
609,2010-09-02,2634.17,18.3,4.0,92,33,4.61,18.69
610,2010-09-03,2514.356,19.9,5.0,97,39,3.3,19.74
611,2010-09-04,2281.7,19.6,8.4,97,50,3.0,15.98
612,2010-09-05,2251.97,21.1,3.7,99,38,2.3,20.34
613,2010-09-06,2458.292,22.5,4.9,99,32,2.14,18.66
614,2010-09-07,2613.856,20.0,6.7,94,47,6.04,14.31
615,2010-09-08,2671.738,17.4,6.3,99,40,4.86,17.76
616,2010-09-09,2583.956,17.9,10.5,96,46,3.73,16.02
617,2010-09-10,2435.19,18.2,3.5,95,36,3.31,21.82
618,2010-09-11,2294.19,18.3,3.4,99,47,3.24,15.11
619,2010-09-12,2441.058,17.3,10.0,94,34,6.79,21.86
620,2010-09-13,2640.346,18.9,2.7,93,32,3.04,22.68
621,2010-09-14,2563.562,20.7,6.6,74,29,4.24,22.00
622,2010-09-15,2425.608,22.5,8.7,86,23,4.13,1.00
623,2010-09-16,2387.01,24.1,9.3,61,22,9.9,22.80
624,2010-09-17,2280.932,21.8,11.4,73,24,8.35, 
625,2010-09-18,2256.616,18.6,9.5,66,26,5.26,17.09
626,2010-09-19,2180.778,23.1,7.8,72,20,5.64,23.75
627,2010-09-20,2318.626,24.0,8.0,72,21,4.83,23.94
628,2010-09-21,2262.462,25.2,10.0,85,15,3.88,24.34
629,2010-09-22,2271.682,26.5,4.4,80,14,3.09,24.40
630,2010-09-23,2287.8,28.4,7.0,76,14,4.09,24.48
631,2010-09-24,2135.782,26.0,6.3,93,17,3.68,23.93
632,2010-09-25,2031.63,27.2,8.8,99,29,3.24,24.39
633,2010-09-26,1991.93,23.6,6.4,97,38,5.08,24.24
634,2010-09-27,2109.048,23.2,11.2,91,37,4.82,23.53
635,2010-09-28,2260.516,27.3,10.8,69,23,5.74,25.30
636,2010-09-29,2281.322,29.7,14.9,43,17,6.69,23.31
637,2010-09-30,2269.268,24.3,19.2,53,18,6.6,9.86
638,2010-10-01,2194.922,25.9,14.5,91,25,4.3,25.66
639,2010-10-02,1988.694,21.4,11.7,96,34,4.59,20.76
640,2010-10-03,2011.886,22.3,4.6,99,34,3.48,24.96
641,2010-10-04,2232.608,23.6,4.8,99,37,3.72,25.27
642,2010-10-05,2161.774,23.4,7.0,95,35,6.11,24.73
643,2010-10-06,2160.814,24.0,9.7,57,16,5.64,27.05
644,2010-10-07,2241.062,28.4,10.8,71,10,5.13,26.22
645,2010-10-08,2359.754,30.7,9.7,62,10,4.05,27.59
646,2010-10-09,2048.346,28.7,10.9,77,20,4.45,26.73
647,2010-10-10,2089.632,20.6,15.4,96,46,5.85,18.34
648,2010-10-11,2290.828,20.2,3.8,97,31,3.66,24.52
649,2010-10-12,2273.73,24.1,6.1,100,20,5.07,27.72
650,2010-10-13,2249.67,23.4,5.9,97,30,5.11,27.41
651,2010-10-14,2251.794,22.2,9.5,89,18,6.32,27.77
652,2010-10-15,2153.102,24.0,8.5,58,14,6.26,28.66
653,2010-10-16,1990.542,26.8,11.2,74,14,6.81,28.69
654,2010-10-17,2062.09,29.1,7.0,82,13,3.92,28.77
655,2010-10-18,2372.244,32.6,9.0,68,7,4.31,29.02
656,2010-10-19,2304.412,27.0,12.3,91,24,3.74,28.82
657,2010-10-20,2258.658,24.3,9.0,98,42,5.76,15.09
658,2010-10-21,2273.81,20.4,7.6,97,41,4.05,20.59
659,2010-10-22,2140.886,22.3,9.1,95,32,4.4,24.7
660,2010-10-23,2028.78,27.1,12.9,70,19,6.56,29.39
661,2010-10-24,2052.29,28.1,11.9,73,22,5.31,29.07
662,2010-10-25,2248.056,26.5,9.8,89,35,5.39,29.48
663,2010-10-26,2393.382,33.9,10.1,96,16,3.64,29.51
664,2010-10-27,2225.726,22.0,16.5,88,54,5.29,16.69
665,2010-10-28,2224.148,20.4,14.1,96,33,7.73,26.03
666,2010-10-29,2131.74,22.3,4.0,95,26,5.15,29.66
667,2010-10-30,2010.078,24.9,11.0,59,11,7.52,30.48
668,2010-10-31,2048.022,28.4,12.4,80,10,6.18,30.86
669,2010-11-01,2382.064,31.1,11.7,62,7,4.92,31.17
670,2010-11-02,2495.068,34.4,11.6,48,5,5.47,31.12
671,2010-11-03,2895.262,37.3,15.3,57,5,4.92,31.22
672,2010-11-04,2421.858,26.0,11.1,81,42,5.1,26.77
673,2010-11-05,2163.918,22.6,10.1,87,33,5.05,25.09
674,2010-11-06,1987.078,23.0,7.2,96,34,4.35,30.16
675,2010-11-07,2051.492,24.7,10.9,86,34,4.82,28.62
676,2010-11-08,2351.494,30.6,12.2,84,20,4.24,28.12
677,2010-11-09,2277.06,26.9,17.5,84,39,3.36,20.79
678,2010-11-10,2230.186,25.0,16.3,94,50,4.8,16.7
679,2010-11-11,2110.666,22.2,11.5,99,39,5.57,25.18
680,2010-11-12,2023.066,23.2,6.6,88,24,4.29,28.15
681,2010-11-13,1882.596,25.6,12.1,55,23,7.71,31.89
682,2010-11-14,1954.05,28.8,14.0,57,16,8.09,29.74
683,2010-11-15,2255.606,29.9,14.2,62,17,7.93,32.15
684,2010-11-16,2392.998,31.2,14.9,75,17,5.78,32.41
685,2010-11-17,2655.406,35.1,12.0,83,9,4.52,32.68
686,2010-11-18,3056.438,37.8,15.7,47,6,7.48,32.49
687,2010-11-19,3214.554,40.5,19.7,51,5,6.89,27.38
688,2010-11-20,2233.798,30.1,15.6,63,20,3.34,16.66
689,2010-11-21,2281.216,33.0,20.3,83,22,5.11,20.89
690,2010-11-22,2517.464,27.2,19.4,93,52,5.66,27.36
691,2010-11-23,2314.996,26.1,17.5,71,37,5.12,28.59
692,2010-11-24,2350.678,29.7,14.5,71,22,6.24,33.02
693,2010-11-25,2422.438,29.1,13.7,81,28,5.07,32.95
694,2010-11-26,2460.794,30.8,17.6,66,22,6.64,32.75
695,2010-11-27,2306.834,33.9,14.7,55,11,8.61,33.19
696,2010-11-28,2605.912,36.8,17.3,45,9,8.49,33.46
697,2010-11-29,3161.944,37.0,19.2,41,6,6.5,33.37
698,2010-11-30,3086.272,38.2,14.3,80,5,5.57,33.7
699,2010-12-01,2420.682,26.9,16.4,81,38,6.17,25.88
700,2010-12-02,2259.496,25.3,14.6,64,28,7.25,32.61
701,2010-12-03,2114.546,22.6,9.3,82,35,5.36,29.5
702,2010-12-04,1910.278,23.3,5.8,95,33,5.0,30.29
703,2010-12-05,1988.402,24.0,12.3,96,43,3.96,25.5
704,2010-12-06,2238.524,23.3,15.6,94,45,3.64,20.66
705,2010-12-07,2217.97,24.3,13.9,96,42,5.06,30.19
706,2010-12-08,2211.624,25.3,14.9,82,33,5.95,30.28
707,2010-12-09,2155.198,27.6,13.1,75,19,5.61,34.11
708,2010-12-10,2161.912,28.5,13.4,78,19,6.05,33.83
709,2010-12-11,2054.218,31.9,12.5,83,17,5.42,33.32
710,2010-12-12,2421.914,36.6,19.3,70,11,6.73,34.03
711,2010-12-13,2486.57,28.1,16.5,80,38,6.1,34.39
712,2010-12-14,2265.804,26.6,9.9,89,31,6.37,33.52
713,2010-12-15,2389.558,31.1,15.4,56,15,6.03,31.28
714,2010-12-16,2667.304,33.9,17.3,53,14,5.35,30.85
715,2010-12-17,2626.27,31.9,17.0,63,20,7.38,30.86
716,2010-12-18,2206.798,30.7,14.8,57,8,8.45,31.26
717,2010-12-19,2116.54,29.7,15.0,60,16,7.99,23.32
718,2010-12-20,2217.568,27.7,14.8,90,36,8.87,19.23
719,2010-12-21,2636.148,35.0,16.8,82,23,5.68,27.65
720,2010-12-22,2685.816,32.5,20.6,76,31,6.0,17.71
721,2010-12-23,3003.58,35.7,22.5,73,31,5.19,20.68
722,2010-12-24,3049.212,32.4,19.1,93,48,3.6,33.24
723,2010-12-25,2642.084,40.6,18.2,98,17,5.79,33.41
724,2010-12-26,2665.692,36.9,19.9,64,21,12.04,33.36
725,2010-12-27,3033.852,40.7,21.1,75,17,7.94,32.14
726,2010-12-28,2523.836,31.7,19.2,75,35,5.65,34.3
727,2010-12-29,2491.876,30.5,17.2,82,31,5.73,34.71
728,2010-12-30,2649.014,33.4,13.2,93,29,4.51,34.62
729,2010-12-31,2671.004,36.3,19.3,63,19,5.98,34.32
730,2011-01-01,2533.202,36.8,17.2,63,16,6.22,33.86
731,2011-01-02,2797.048,40.3,18.7,61,17,5.77,32.72
732,2011-01-03,2938.74,36.4,25.4,76,36,4.38,21.77
733,2011-01-04,3372.222,38.0,21.7,83,29,4.6,33.47
734,2011-01-05,2852.126,29.0,23.3,95,49,4.69,17.92
735,2011-01-06,2363.9,25.9,18.5,97,36,4.9,31.54
736,2011-01-07,2296.624,26.2,17.3,85,36,5.59,30.57
737,2011-01-08,2257.774,32.2,16.7,78,23,6.02,34.23
738,2011-01-09,2701.034,37.4,18.4,70,13,5.78,34.16
739,2011-01-10,3388.142,36.5,22.5,41,13,8.71,33.97
740,2011-01-11,3183.418,35.2,18.3,60,8,6.87,34.6
741,2011-01-12,3237.55,37.2,19.4,52,9,6.55,34.62
742,2011-01-13,3071.324,36.4,20.0,67,19,7.06,32.37
743,2011-01-14,2386.538,26.0,16.0,69,30,6.06,28.92
744,2011-01-15,2101.548,29.3,13.4,64,26,5.22,34.12
745,2011-01-16,2679.702,36.8,17.3,71,17,5.08,33.94
746,2011-01-17,2971.46,37.1,21.0,72,18,5.34,28.61
747,2011-01-18,2948.87,33.5,18.9,75,23,4.81,34.08
748,2011-01-19,2772.728,32.1,17.8,75,32,5.59,33.63
749,2011-01-20,2395.762,29.7,16.2,71,28,5.84,33.55
750,2011-01-21,2758.266,35.3,18.0,70,21,5.6,27.29
751,2011-01-22,2464.17,33.6,16.0,86,27,4.0,22.89
752,2011-01-23,2176.632,31.2,20.2,91,48,5.78,21.19
753,2011-01-24,2234.658,24.6,19.1,84,54,5.83,14.31
754,2011-01-25,2242.776,27.1,11.2,95,28,5.16,33.54
755,2011-01-26,2093.032,30.8,11.3,96,26,4.81,33.51
756,2011-01-27,3247.308,40.0,17.7,83,23,5.3,30.34
757,2011-01-28,3570.74,40.4,26.9,72,27,6.75,30.72
758,2011-01-29,3241.216,41.8,23.4,94,22,4.43,21.37
759,2011-01-30,2975.41,38.4,23.5,94,31,6.72,29.61
760,2011-01-31,2772.23,29.5,22.7,98,48,5.44,19.82
761,2011-02-01,2705.954,30.7,17.9,73,29,5.95,32.63
762,2011-02-02,2931.268,33.8,17.2,83,25,4.58,32.21
763,2011-02-03,3293.37,37.0,19.8,53,28,7.62,31.3
764,2011-02-04,3327.404,37.0,22.8,61,26,6.28,30.87
765,2011-02-05,2143.456,29.7,18.3,60,18,9.19,31.77
766,2011-02-06,2240.864,30.3,16.2,49,16,9.72,32.14
767,2011-02-07,2798.384,32.8,18.4,53,16,7.36,30.95
768,2011-02-08,3247.174,33.8,20.9,65,32,5.31,29.07
769,2011-02-09,3153.366,32.5,19.8,80,41,4.71,30.84
770,2011-02-10,3249.426,35.3,20.7,71,27,6.62,30.91
771,2011-02-11,2892.43,32.5,20.6,68,32,8.44,24.18
772,2011-02-12,2546.044,31.9,19.2,67,25,9.0,31.02
773,2011-02-13,2584.702,33.7,17.8,66,24,6.84,29.24
774,2011-02-14,3312.312,35.1,21.3,60,28,5.42,28.49
775,2011-02-15,3518.624,37.6,23.1,62,25,5.2,29.4
776,2011-02-16,3734.646,39.5,24.9,61,24,7.85,27.45
777,2011-02-17,3398.65,34.4,21.7,71,30,7.14,28.54
778,2011-02-18,3246.256,34.3,20.9,72,30,5.63,27.66
779,2011-02-19,2945.564,35.8,18.6,87,29,5.52,27.71
780,2011-02-20,2450.074,30.6,21.1,63,39,8.89,12.66
781,2011-02-21,3508.508,36.9,22.0,67,19,8.42,29.09
782,2011-02-22,3423.06,36.7,20.3,47,16,6.89,29.55
783,2011-02-23,3459.94,35.2,19.9,68,27,4.73,28.87
784,2011-02-24,3628.322,36.0,23.8,64,39,5.36,23.06
785,2011-02-25,3694.772,38.7,24.5,78,32,4.84,26.61
786,2011-02-26,3376.514,37.6,21.3,95,32,3.72,28.17
787,2011-02-27,3148.902,38.1,23.3,78,19,4.56,25.94
788,2011-02-28,3717.326,40.1,26.6,66,25,6.4,22.17
789,2011-03-01,3436.982,35.6,21.3,100,17,8.36,27.25
790,2011-03-02,3159.824,33.1,20.5,56,19,5.9,27.74
791,2011-03-03,3195.334,35.1,19.6,61,22,5.68,27.79
792,2011-03-04,3250.958,36.4,21.5,78,25,5.26,25.66
793,2011-03-05,2408.544,29.4,22.2,82,41,5.82,23.92
794,2011-03-06,2105.876,28.0,16.4,82,30,5.88,26.78
795,2011-03-07,2210.756,28.7,17.4,68,31,5.22,26.28
796,2011-03-08,2641.09,31.4,18.1,72,28,4.79,26.99
797,2011-03-09,2825.29,33.3,18.0,73,22,5.09,26.98
798,2011-03-10,2802.786,32.7,17.1,76,31,4.44,26.11
799,2011-03-11,2393.852,28.6,13.9,92,28,6.39,26.3
800,2011-03-12,2024.264,28.3,17.5,64,30,5.48,22.09
801,2011-03-13,2195.52,31.1,16.5,63,20,7.74,25.91
802,2011-03-14,3081.982,35.4,18.8,53,17,7.56,24.96
803,2011-03-15,3249.258,35.6,22.8,51,14,8.97,25.48
804,2011-03-16,3124.3,33.8,19.3,61,27,8.55,24.73
805,2011-03-17,2990.012,32.7,20.7,100,31,5.88,24.99
806,2011-03-18,2925.586,31.2,19.0,86,36,4.15,25.05
807,2011-03-19,2277.668,29.7,15.7,97,37,5.24,25.25
808,2011-03-20,2223.418,29.7,16.6,74,30,5.67,24.31
809,2011-03-21,2730.516,32.1,16.8,68,28,8.67,23.9
810,2011-03-22,2880.004,34.0,20.9,91,27,4.89,21.89
811,2011-03-23,2913.788,32.0,16.2,97,29,3.27,24.04
812,2011-03-24,3109.518,36.0,19.5,69,21,6.71,23.18
813,2011-03-25,3158.726,37.0,20.9,60,16,5.55,23.49
814,2011-03-26,2792.194,35.6,21.8,59,14,5.58,23.73
815,2011-03-27,2567.078,34.8,15.6,80,12,4.04,23.58
816,2011-03-28,2865.89,34.9,12.5,74,13,4.23,22.74
817,2011-03-29,2901.6,33.9,19.1,71,17,5.39,22.11
818,2011-03-30,2835.764,32.9,18.5,68,15,7.64,22.76
819,2011-03-31,2807.498,32.4,18.5,64,19,5.9,22.42
